Date,Fuel_Used_Liters,Coal_Mined_Tonnes,CO2_Emitted_kg,Trapped_Carbon_kg,Potential_CO2_from_Coal_kg
2008-06-30,22025.068731329735,78937.8019212958,59027.184199963696,27628230.67245353,101395606.56790446
2008-07-01,20834.858242658236,70333.0818488765,55837.42009032408,24616578.647106774,90342843.63488185
2008-07-02,19137.01407172118,66019.42799641368,51287.197712212765,23106799.798744787,84801955.26139337
2008-07-03,22556.293805794547,75909.82470612323,60450.86739952939,26568438.647143126,97506169.83501527
2008-07-04,18199.53978155712,70234.01344172092,48774.766614573084,24581904.70460232,90215590.26589051
2008-07-05,19255.17839027445,65658.1473435261,51603.87808593553,22980351.570234135,84337890.26275927
2008-07-06,21268.547120914976,74271.95249543757,56999.70628405214,25995183.373403147,95402322.98038955
2008-07-07,17013.32252782327,64007.83442945899,45595.70437456637,22402742.050310645,82218063.32464007
2008-07-08,18562.63129892021,64127.78691873069,49747.851881106166,22444725.42155574,82372142.29710956
2008-07-09,21094.914191726275,79941.83748473701,56534.37003382642,27979643.119657952,102685290.24914469
2008-07-10,17763.736780535386,78159.70732283025,47606.81457183484,27355897.562990583,100396144.05617544
2008-07-11,19381.926510458456,65275.002313161785,51943.56304802866,22846250.809606623,83845740.4712563
2008-07-12,17095.471608401607,76474.65354593299,45815.86391051631,26766128.741076548,98231692.47975093
2008-07-13,17375.04572430788,64218.47904799449,46565.12254114512,22476467.66679807,82488636.33714892
2008-07-14,19600.55400261989,66909.60385496022,52529.48472702131,23418361.34923608,85945386.15169641
2008-07-15,16606.75938601717,73521.65537480188,44506.115154526015,25732579.381180655,94438566.328933
2008-07-16,15502.410459967623,59767.06314948249,41546.46003271323,20918472.102318868,76770792.61551024
2008-07-17,18903.431652075073,68621.81093960535,50661.196827561194,24017633.828861874,88144716.15192308
2008-07-18,17584.91897133746,68449.05433508402,47127.5828431844,23957169.017279405,87922810.29341541
2008-07-19,16802.192994152745,66868.03049006285,45029.87722432936,23403810.671522,85891985.16448574
2008-07-20,14822.307123144965,54064.50732195703,39723.78309002851,18922577.56268496,69445859.65505381
2008-07-21,16175.09674414802,74552.68899466867,43349.2592743167,26093441.148134034,95762929.0136519
2008-07-22,15440.138481332433,67575.2238363018,41379.57112997092,23651328.34270563,86800375.01772965
2008-07-23,19347.321379541587,59703.48299574733,51850.82129717145,20896219.048511565,76689123.90803744
2008-07-24,16529.309147953063,66445.58029417689,44298.54851651421,23255953.10296191,85349347.8878702
2008-07-25,16941.774715931566,63793.727253577475,45403.9562386966,22327804.538752116,81943042.65722026
2008-07-26,17158.103429440136,56447.997342043505,45983.717190899566,19756799.069715224,72507452.58585487
2008-07-27,17765.398261552717,65815.95249173023,47611.26734096128,23035583.37210558,84540590.97562748
2008-07-28,16718.435718460685,66125.94815765836,44805.40772547464,23144081.855180424,84938780.40851216
2008-07-29,16744.164832152484,72972.98520901501,44874.36175016866,25540544.823155254,93733799.50097978
2008-07-30,12406.76853949624,66539.20576723365,33250.13968584992,23288722.018531777,85469609.80801162
2008-07-31,14497.292930950627,53520.316346227104,38852.745054947685,18732110.721179485,68746846.34672871
2008-08-01,18047.705190094122,68549.15505272105,48367.84990945225,23992204.26845237,88051389.66522019
2008-08-02,14700.08430427407,71083.82619025296,39396.22593545451,24879339.166588534,91307174.74137992
2008-08-03,13359.67564330075,57367.955592034064,35803.93072404601,20078784.457211923,73689138.95796776
2008-08-04,13449.521246829378,71642.77923510125,36044.71694150273,25074972.732285436,92025149.92748755
2008-08-05,13940.661933505216,61069.33964029083,37360.973981793984,21374268.87410179,78443566.76795357
2008-08-06,14723.605538921756,59382.229494868356,39459.26284431031,20783780.32320392,76276473.78615838
2008-08-07,12191.177082087459,59570.7193169854,32672.354579994393,20849751.760944888,76518588.96266773
2008-08-08,12709.897058448913,55368.26309620546,34062.524116643086,19378892.08367191,71120533.9470759
2008-08-09,14214.105025003188,47469.8886583047,38093.80146700855,16614461.030406643,60975071.98159238
2008-08-10,12593.042147659773,55533.97834022322,33749.352955728195,19436892.419078127,71333395.17801672
2008-08-11,14850.984837720609,53040.39928263266,39800.639365091236,18564139.748921428,68130392.87854163
2008-08-12,12998.890758292466,61986.5335341386,34837.02723222381,21695286.73694851,79621702.32460102
2008-08-13,15017.114158386492,55131.275243469885,40245.8659444758,19295946.33521446,70816123.05023706
2008-08-14,14344.90224516272,56681.94382876441,38444.33801703609,19838680.340067543,72807956.84804788
2008-08-15,14217.106658715002,48054.500704428,38101.845845356205,16819075.2465498,61726006.154837765
2008-08-16,13745.52608707486,46809.89597951487,36838.00991336063,16383463.592830202,60127311.38568684
2008-08-17,16342.076796507892,48831.763912734496,43796.765814641156,17091117.369457074,62724400.745907456
2008-08-18,12434.015992311814,55350.236700390305,33323.16285939566,19372582.845136605,71097379.04165134
2008-08-19,14864.454211804248,44887.80702558535,39836.73728763539,15710732.458954873,57658388.12436438
2008-08-20,11235.869684745543,43645.74367582564,30112.130755118058,15276010.286538973,56062957.75159803
2008-08-21,8021.322416059105,50133.19317297742,21497.144075038403,17546617.610542096,64396086.630689494
2008-08-22,11401.690786894806,50180.02515632249,30556.531308878082,17563008.80471287,64456242.31329623
2008-08-23,9454.289347715952,54075.45311141829,25337.495451878753,18926408.5889964,69459919.52161679
2008-08-24,9444.115682546479,42512.11372119026,25310.230029224564,14879239.80241659,54606810.07486888
2008-08-25,12243.848429776564,43634.37923397289,32813.5137918012,15272032.73189051,56048360.12603817
2008-08-26,10857.631154031986,43580.74047600906,29098.451492805725,15253259.166603168,55979461.14143363
2008-08-27,9544.825360081039,49697.19011385659,25580.131965017186,17394016.539849807,63836040.70124879
2008-08-28,12272.854420374524,36035.43876620508,32891.24984660373,12612403.568171777,46287521.09519042
2008-08-29,10697.90503369214,46765.09103671173,28670.385490294935,16367781.862849105,60069759.436656214
2008-08-30,11374.902945441276,41415.990864518324,30484.739893782622,14495596.802581413,53198840.26547378
2008-08-31,10785.370141378762,37611.881240403694,28904.791978895086,13164158.434141293,48312461.45329855
2008-09-01,7736.179557208848,37575.63743443812,20732.96121331971,13151473.10205334,48265906.28453576
2008-09-02,9210.187853372263,34341.04079455439,24683.303447037666,12019364.278094037,44111066.90060511
2008-09-03,15312.103085905546,34562.47404112255,41036.43627022687,12096865.91439289,44395497.905821905
2008-09-04,8803.444545875524,30259.501842074023,23593.231382946404,10590825.644725908,38868330.11614408
2008-09-05,12843.444435073656,40320.42879026222,34420.4310859974,14112150.076591777,51791590.78109182
2008-09-06,10361.710928479108,31732.200608686006,27769.38528832401,11106270.2130401,40760011.68185717
2008-09-07,16960.76516371315,46349.29504800924,45454.850638751246,16222253.266803233,59535669.48916786
2008-09-08,6120.9000443471095,47691.201563422524,16404.012118850256,16691920.547197882,61259348.40821622
2008-09-09,12809.323304449954,47431.88026103769,34328.98645592588,16601158.091363188,60926250.195302896
2008-09-10,9501.989842713283,31069.044091368298,25465.3327784716,10874165.431978904,39908187.13536257
2008-09-11,12075.294542277345,32046.360838041237,32361.789373303287,11216226.293314433,41163550.49646397
2008-09-12,9786.49789776534,33202.61197424807,26227.814366011116,11620914.190986825,42648755.08092165
2008-09-13,11505.675836738239,28450.554967674798,30835.21124245848,9957694.23868618,36544737.85597828
2008-09-14,9636.843441840037,28779.40079028151,25826.7404241313,10072790.276598528,36967140.3151166
2008-09-15,11670.00809023384,36634.76585822056,31275.62168182669,12822168.050377196,47057356.744884305
2008-09-16,11564.07322669741,34795.91859026192,30991.716247549062,12178571.506591672,44695357.42919143
2008-09-17,11805.531766749953,33562.99280764725,31638.825134889878,11747047.482676538,43111664.261422895
2008-09-18,12870.122080000809,28838.508860700946,34491.92717440217,10093478.10124533,37043064.63157036
2008-09-19,11414.834907989332,25594.702264189073,30591.75755341141,8958145.792466175,32876395.05835086
2008-09-20,13793.084956599607,31253.131809262108,36965.46768368695,10938596.133241737,40144647.80899718
2008-09-21,9060.039100108259,19805.018733810102,24280.904788290136,6931756.5568335345,25439546.56357907
2008-09-22,10837.073730178457,25653.04760877602,29043.357596878268,8978566.663071606,32951339.653472796
2008-09-23,10949.484024127896,22002.20146348965,29344.617184662762,7700770.512221377,28261827.779852454
2008-09-24,11417.059024793462,38443.2391632906,30597.71818644648,13455133.70715171,49380340.70524677
2008-09-25,10509.58715923806,25973.40961134194,28165.693586758003,9090693.363969678,33362844.645768717
2008-09-26,12017.909260295291,28249.02718024011,32207.996817591382,9887159.513084037,36285875.41301841
2008-09-27,12584.60702423027,26528.395071317987,33726.74682493712,9284938.274961295,34075723.46910795
2008-09-28,9916.964420519489,31615.0512238055,26577.464646992234,11065267.928331925,40609533.29697816
2008-09-29,9163.587434639783,16950.71179833365,24558.41432483462,5932749.129416777,21773189.30495957
2008-09-30,9450.831581655078,31258.968046753776,25328.22863883561,10940638.81636382,40152144.456055224
2008-10-01,10618.574651967567,39278.698707333184,28457.78006727308,13747544.547566613,50453488.48956947
2008-10-02,7005.58270663254,35693.89651896643,18774.961653775208,12492863.78163825,45848810.07861237
2008-10-03,8676.9231633397,30283.643642490875,23254.154077750394,10599275.274871806,38899340.258779526
2008-10-04,7477.775341701305,29467.712586857364,20040.437915759496,10313699.405400077,37851276.817818284
2008-10-05,10570.928698881688,30851.163052045595,28330.088913002925,10797907.068215957,39628318.94035256
2008-10-06,9243.062977841257,22698.526556474193,24771.40878061457,7944484.294765967,29156257.361791097
2008-10-07,13108.18807649958,33369.44344654585,35129.94404501888,11679305.206291046,42863050.10708814
2008-10-08,12474.503458513262,27394.38506187979,33431.669268815545,9588034.771657927,35188087.61198459
2008-10-09,12286.474909282242,30678.845063202993,32927.75275687641,10737595.772121046,39406976.483684234
2008-10-10,9171.554609047462,26288.564163576855,24579.7663522472,9200997.457251899,33767660.66811447
2008-10-11,10006.784394370437,39760.62839321282,26818.182176912775,13916219.937624486,51072527.17108186
2008-10-12,10259.533882752563,29879.054159039584,27495.55080577687,10457668.955663854,38379645.06728634
2008-10-13,8755.280827962686,30092.76001674151,23464.15261894,10532466.005859528,38654150.24150447
2008-10-14,10957.605697787241,31261.586363702278,29366.383270069808,10941555.227295797,40155507.68417557
2008-10-15,8305.108119447985,29375.621274726305,22257.6897601206,10281467.446154207,37732985.52738594
2008-10-16,7889.00219312762,37585.39737537387,21142.525877582022,13154889.081380853,48278442.92866773
2008-10-17,9837.05449732164,34875.776021665486,26363.306052821998,12206521.60758292,44797934.29982931
2008-10-18,7021.34798662016,22877.539707536478,18817.21260414203,8007138.897637767,29386199.754330605
2008-10-19,8777.914794271772,25130.061432699877,23524.81164864835,8795521.501444956,32279563.91030299
2008-10-20,13191.559492220447,34633.25910076416,35353.3794391508,12121640.685267456,44486421.314931564
2008-10-21,9265.70330012792,34652.791512046955,24832.084844342826,12128477.029216433,44511510.69722431
2008-10-22,11959.294887215638,38152.732030039355,32050.91029773791,13353456.210513774,49007184.29258555
2008-10-23,9524.422737003384,35872.37213220691,25525.452935169073,12555330.246272417,46078062.00381977
2008-10-24,10984.868439380816,32003.144332228196,29439.44741754059,11201100.516279867,41108038.89474711
2008-10-25,10973.215988618385,35399.97339849296,29408.218849497276,12389990.689472536,45471265.830364205
2008-10-26,10701.781684080672,30982.272508754362,28680.7749133362,10843795.378064025,39796729.03749497
2008-10-27,12146.04853821122,38764.013535647995,32551.410082406073,13567404.737476798,49792375.38653985
2008-10-28,11742.443756444718,37871.73459805892,31469.749267271847,13255107.109320622,48646243.091206685
2008-10-29,10591.06075430344,29603.06535208167,28384.04282153322,10361072.873228583,38025137.4447489
2008-10-30,12679.338226321626,25560.513897362027,33980.62644654196,8946179.86407671,32832480.10116152
2008-10-31,12997.188978430246,37879.59350599325,34832.46646219306,13257857.727097638,48656337.858448334
2008-11-01,8165.087671906165,38133.278014705684,21882.434960708524,13346647.305146987,48982195.60988944
2008-11-02,12192.303802011043,34902.29988564102,32675.374189389597,12215804.959974354,44832004.20310588
2008-11-03,9773.22055737222,40153.56036762229,26192.231093757553,14053746.1286678,51577248.292210825
2008-11-04,11595.534567665947,49356.26303312641,31076.03264134474,17274692.06159424,63398119.86605086
2008-11-05,11163.15028638157,47960.53339434036,29917.24276750261,16786186.688019123,61605305.14503018
2008-11-06,15468.287852316871,37595.91628707325,41455.011444209216,13158570.700475635,48291954.47074558
2008-11-07,12627.420851215507,45375.69362336633,33841.48788125756,15881492.768178213,58285078.45921404
2008-11-08,13966.530629910103,51492.13948965266,37430.30208815908,18022248.821378432,66141653.17445885
2008-11-09,9472.528311199081,46230.75276500217,25386.375874013538,16180763.46775076,59383401.92664529
2008-11-10,15831.658406401033,50352.30176321999,42428.84452915477,17623305.617126994,64677531.614856064
2008-11-11,15249.843661447767,37956.85167590387,40869.58101268002,13284898.086566355,48755575.97769852
2008-11-12,15594.227473884832,56822.919532129345,41792.529630011355,19888021.83624527,72989040.13902013
2008-11-13,12641.486448252404,54790.78555258549,33879.18368131645,19176774.94340492,70378764.04229605
2008-11-14,13445.286864914979,46284.571326689904,36033.36879797214,16199599.964341465,59452531.869133174
2008-11-15,16766.881377361955,52182.15597700344,44935.242091330045,18263754.5919512,67027979.3524609
2008-11-16,16185.2194823414,57637.45991871695,43376.38821267495,20173110.97155093,74035317.26559192
2008-11-17,11664.929462853226,50630.480399467226,31262.01096044665,17720668.139813527,65034852.07311565
2008-11-18,12389.223766024925,51082.60669091962,33203.1196929468,17878912.341821868,65615608.294486254
2008-11-19,13584.555910728746,43040.55944240446,36406.609840753044,15064195.804841561,55285598.60376853
